name,team_points,team_total_yards,team_plays_offense,team_yds_per_play_offense,team_turnovers,team_fumbles_lost,team_first_down,team_pass_cmp,team_pass_att,team_pass_yds,team_pass_td,team_pass_int,team_pass_net_yds_per_att,team_pass_fd,team_rush_att,team_rush_yds,team_rush_td,team_rush_yds_per_att,team_rush_fd,team_penalties,team_penalties_yds,team_pen_fd,team_drives,team_score_pct,team_turnover_pct,team_start_avg,team_time_avg,team_plays_per_drive,team_yds_per_drive,team_points_avg,opp_points,opp_total_yards,opp_plays_offense,opp_yds_per_play_offense,opp_turnovers,opp_fumbles_lost,opp_first_down,opp_pass_cmp,opp_pass_att,opp_pass_yds,opp_pass_td,opp_pass_int,opp_pass_net_yds_per_att,opp_pass_fd,opp_rush_att,opp_rush_yds,opp_rush_td,opp_rush_yds_per_att,opp_rush_fd,opp_penalties,opp_penalties_yds,opp_pen_fd,opp_drives,opp_score_pct,opp_turnover_pct,opp_start_avg,opp_time_avg,opp_plays_per_drive,opp_yds_per_drive,opp_points_avg
sandiego,439.00,5584.00,924.00,6.00,20.00,9.00,301.00,312.00,478.00,3858.00,34.00,11.00,7.70,191.00,421.00,1726.00,13.00,4.10,92.00,95.00,748.00,18.00,170.00,43.50,10.60,30.60,243.00,5.62,32.80,2.41,347.00,5599.00,1041.00,5.40,24.00,9.00,339.00,411.00,605.00,3958.00,25.00,15.00,6.30,213.00,408.00,1641.00,11.00,4.00,98.00,78.00,708.00,28.00,169.00,35.50,13.00,29.70,257.00,6.30,33.10,1.92
denver,370.00,6333.00,1019.00,6.20,30.00,12.00,354.00,386.00,620.00,4471.00,25.00,18.00,7.10,223.00,387.00,1862.00,15.00,4.80,103.00,77.00,739.00,28.00,167.00,38.90,17.40,26.00,245.00,6.31,37.90,2.13,448.00,5993.00,990.00,6.10,13.00,7.00,327.00,333.00,495.00,3656.00,20.00,6.00,7.00,186.00,469.00,2337.00,26.00,5.00,122.00,83.00,738.00,19.00,168.00,46.40,7.70,30.20,259.00,6.10,35.50,2.49
oakland,263.00,4356.00,919.00,4.70,23.00,12.00,225.00,222.00,421.00,2369.00,13.00,11.00,5.20,123.00,459.00,1987.00,9.00,4.30,87.00,109.00,823.00,15.00,187.00,24.60,11.80,30.30,226.00,5.07,23.00,1.21,388.00,5775.00,1045.00,5.50,24.00,8.00,325.00,266.00,471.00,3220.00,20.00,16.00,6.40,166.00,542.00,2555.00,23.00,4.70,129.00,74.00,633.00,30.00,192.00,34.40,11.50,29.10,241.00,5.60,30.00,1.93
kansascity,291.00,4939.00,957.00,5.20,24.00,8.00,273.00,310.00,541.00,3129.00,23.00,16.00,5.40,161.00,379.00,1810.00,9.00,4.80,94.00,78.00,645.00,18.00,178.00,27.00,12.40,27.80,231.00,5.50,27.60,1.53,440.00,6291.00,1041.00,6.00,29.00,16.00,344.00,348.00,522.00,3748.00,21.00,13.00,7.00,195.00,509.00,2543.00,25.00,5.00,133.00,81.00,588.00,16.00,181.00,43.60,15.50,33.60,251.00,6.00,34.60,2.33
nygiants,427.00,5695.00,1021.00,5.60,13.00,3.00,338.00,298.00,491.00,3177.00,23.00,10.00,6.10,176.00,502.00,2518.00,19.00,5.00,130.00,102.00,821.00,32.00,178.00,43.80,7.30,32.30,300.00,5.96,32.00,2.26,294.00,4672.00,931.00,5.00,22.00,5.00,268.00,296.00,503.00,3139.00,17.00,17.00,5.80,165.00,386.00,1533.00,14.00,4.00,78.00,111.00,866.00,25.00,173.00,28.90,12.10,29.00,232.00,5.50,26.80,1.58
philadelphia,416.00,5608.00,1056.00,5.30,26.00,10.00,318.00,362.00,606.00,3911.00,23.00,16.00,6.20,204.00,427.00,1697.00,15.00,4.00,94.00,74.00,635.00,20.00,200.00,35.50,11.50,31.20,231.00,5.48,28.00,1.83,289.00,4389.00,994.00,4.40,29.00,14.00,248.00,284.00,525.00,2913.00,19.00,15.00,5.10,144.00,421.00,1476.00,7.00,3.50,79.00,81.00,598.00,25.00,198.00,25.30,13.60,31.10,223.00,5.20,22.10,1.28
dallas,362.00,5512.00,979.00,5.60,33.00,13.00,291.00,328.00,547.00,3789.00,29.00,20.00,6.60,171.00,401.00,1723.00,12.00,4.30,102.00,120.00,957.00,18.00,190.00,32.10,16.30,29.50,232.00,5.27,28.90,1.83,365.00,4709.00,969.00,4.90,22.00,14.00,276.00,308.00,508.00,3003.00,19.00,8.00,5.30,163.00,402.00,1706.00,11.00,4.20,85.00,87.00,601.00,28.00,185.00,36.80,10.80,32.50,235.00,5.50,25.40,1.75
washington,265.00,5120.00,1026.00,5.00,18.00,12.00,295.00,318.00,510.00,3025.00,14.00,6.00,5.50,165.00,478.00,2095.00,12.00,4.40,109.00,83.00,644.00,21.00,178.00,29.20,9.60,31.80,250.00,5.97,28.70,1.46,296.00,4621.00,933.00,5.00,18.00,5.00,259.00,290.00,511.00,3095.00,16.00,13.00,5.80,159.00,398.00,1526.00,12.00,3.80,86.00,80.00,639.00,14.00,176.00,29.50,10.20,28.00,235.00,5.50,26.20,1.52
minnesota,379.00,5288.00,1014.00,5.20,31.00,14.00,292.00,267.00,452.00,2956.00,22.00,17.00,6.00,150.00,519.00,2332.00,15.00,4.50,119.00,90.00,692.00,23.00,190.00,34.70,14.70,29.30,238.00,5.52,27.70,1.82,333.00,4679.00,946.00,4.90,25.00,13.00,255.00,324.00,530.00,3449.00,15.00,12.00,6.00,163.00,371.00,1230.00,10.00,3.30,72.00,109.00,1002.00,20.00,191.00,27.70,12.60,32.00,224.00,5.10,24.50,1.40
chicago,375.00,4734.00,991.00,4.80,27.00,13.00,264.00,304.00,528.00,3061.00,20.00,14.00,5.50,153.00,434.00,1673.00,15.00,3.90,98.00,78.00,610.00,13.00,203.00,30.50,11.30,33.40,215.00,5.03,23.30,1.63,350.00,5355.00,1087.00,4.90,32.00,10.00,314.00,383.00,622.00,3859.00,21.00,22.00,5.90,208.00,437.00,1496.00,16.00,3.40,93.00,100.00,827.00,13.00,207.00,30.40,14.00,30.80,230.00,5.40,25.90,1.63
greenbay,419.00,5618.00,1012.00,5.60,21.00,8.00,299.00,343.00,541.00,3813.00,28.00,13.00,6.60,182.00,437.00,1805.00,11.00,4.10,99.00,110.00,984.00,18.00,179.00,36.90,11.20,28.20,250.00,5.84,31.20,1.98,380.00,5349.00,1003.00,5.30,28.00,6.00,295.00,287.00,518.00,3244.00,22.00,22.00,6.00,141.00,458.00,2105.00,20.00,4.60,121.00,89.00,721.00,33.00,192.00,34.90,14.10,32.40,225.00,5.40,27.90,1.92
detroit,268.00,4292.00,913.00,4.70,29.00,10.00,234.00,281.00,509.00,2960.00,18.00,19.00,5.30,143.00,352.00,1332.00,10.00,3.80,70.00,88.00,729.00,21.00,187.00,26.20,15.00,27.90,219.00,5.01,22.90,1.39,517.00,6470.00,1009.00,6.40,20.00,16.00,350.00,303.00,443.00,3716.00,25.00,4.00,7.90,188.00,536.00,2754.00,31.00,5.10,147.00,91.00,753.00,15.00,179.00,45.30,8.40,30.80,257.00,5.80,36.10,2.61
carolina,414.00,5595.00,938.00,6.00,19.00,7.00,287.00,246.00,414.00,3158.00,15.00,12.00,7.30,152.00,504.00,2437.00,30.00,4.80,118.00,94.00,637.00,17.00,192.00,38.00,9.90,31.80,227.00,5.05,29.20,2.08,329.00,5299.00,1026.00,5.20,25.00,13.00,296.00,333.00,557.00,3387.00,19.00,12.00,5.70,178.00,432.00,1912.00,14.00,4.40,100.00,88.00,736.00,18.00,185.00,30.80,12.40,27.60,240.00,5.70,28.40,1.64
atlanta,391.00,5779.00,1011.00,5.70,21.00,10.00,313.00,265.00,434.00,3336.00,16.00,11.00,7.40,157.00,560.00,2443.00,23.00,4.40,131.00,71.00,591.00,25.00,174.00,39.70,10.30,30.60,252.00,5.99,33.10,2.11,325.00,5566.00,998.00,5.60,18.00,8.00,309.00,325.00,549.00,3526.00,20.00,10.00,6.00,189.00,415.00,2040.00,17.00,4.90,108.00,109.00,854.00,12.00,178.00,32.00,9.00,27.30,239.00,5.70,31.10,1.79
tampabay,361.00,5456.00,1045.00,5.20,26.00,13.00,298.00,355.00,562.00,3619.00,18.00,13.00,6.10,184.00,451.00,1837.00,13.00,4.10,100.00,95.00,834.00,14.00,189.00,33.30,12.70,32.40,243.00,5.73,28.80,1.66,323.00,4898.00,945.00,5.20,30.00,8.00,259.00,276.00,475.00,2997.00,23.00,22.00,5.90,153.00,441.00,1901.00,8.00,4.30,87.00,88.00,660.00,19.00,192.00,30.70,14.60,29.30,227.00,5.10,25.40,1.57
neworleans,463.00,6571.00,1047.00,6.30,26.00,8.00,354.00,413.00,636.00,4977.00,34.00,18.00,7.70,232.00,398.00,1594.00,20.00,4.00,103.00,86.00,797.00,19.00,178.00,42.70,14.00,29.90,244.00,6.03,36.70,2.49,393.00,5432.00,999.00,5.40,22.00,7.00,299.00,299.00,526.00,3547.00,21.00,15.00,6.40,180.00,445.00,1885.00,14.00,4.20,100.00,84.00,637.00,19.00,174.00,39.70,11.50,30.30,244.00,6.00,31.20,1.99
arizona,427.00,5852.00,998.00,5.90,30.00,15.00,328.00,418.00,630.00,4674.00,31.00,15.00,7.10,231.00,340.00,1178.00,14.00,3.50,72.00,107.00,781.00,25.00,178.00,39.30,15.70,30.80,243.00,5.76,32.90,2.19,426.00,5304.00,993.00,5.30,30.00,17.00,312.00,323.00,517.00,3540.00,36.00,13.00,6.50,172.00,445.00,1764.00,13.00,4.00,117.00,98.00,816.00,23.00,181.00,38.70,15.50,32.90,238.00,5.60,29.20,2.24
sanfrancisco,339.00,4978.00,961.00,5.20,35.00,16.00,287.00,309.00,509.00,3379.00,21.00,19.00,6.00,176.00,397.00,1599.00,10.00,4.00,83.00,98.00,732.00,28.00,185.00,33.00,18.40,29.20,233.00,5.37,26.70,1.68,381.00,5216.00,1027.00,5.10,18.00,6.00,293.00,331.00,545.00,3507.00,22.00,12.00,6.10,170.00,452.00,1709.00,14.00,3.80,104.00,111.00,869.00,19.00,184.00,38.60,9.80,33.70,241.00,5.80,28.30,1.94
seattle,294.00,4385.00,927.00,4.70,27.00,12.00,265.00,262.00,474.00,2617.00,18.00,15.00,5.10,142.00,417.00,1768.00,10.00,4.20,104.00,79.00,601.00,19.00,176.00,29.50,13.60,30.90,225.00,5.43,25.00,1.52,392.00,6048.00,1058.00,5.70,20.00,11.00,324.00,366.00,566.00,4149.00,25.00,9.00,6.90,207.00,457.00,1899.00,13.00,4.20,98.00,81.00,671.00,19.00,187.00,40.10,10.20,29.30,253.00,5.90,32.30,2.02
stlouis,232.00,4596.00,982.00,4.70,31.00,12.00,249.00,292.00,520.00,2947.00,11.00,19.00,5.20,140.00,417.00,1649.00,8.00,4.00,95.00,97.00,718.00,14.00,190.00,26.30,16.30,27.20,229.00,5.36,24.20,1.19,465.00,5950.00,975.00,6.10,26.00,14.00,320.00,278.00,444.00,3475.00,20.00,12.00,7.30,158.00,501.00,2475.00,26.00,4.90,146.00,89.00,654.00,16.00,185.00,41.60,13.00,32.00,238.00,5.40,31.90,2.24
