,date,home_team,visitor_team,home_points,visitor_points,home_margin_of_victory,favorite,spread,total,cover,over,team_points,team_total_yards,team_plays_offense,team_yds_per_play_offense,team_turnovers,team_fumbles_lost,team_first_down,team_pass_cmp,team_pass_att,team_pass_yds,team_pass_td,team_pass_int,team_pass_net_yds_per_att,team_pass_fd,team_rush_att,team_rush_yds,team_rush_td,team_rush_yds_per_att,team_rush_fd,team_penalties,team_penalties_yds,team_pen_fd,team_drives,team_score_pct,team_turnover_pct,team_start_avg,team_time_avg,team_plays_per_drive,team_yds_per_drive,team_points_avg,opp_points,opp_total_yards,opp_plays_offense,opp_yds_per_play_offense,opp_turnovers,opp_fumbles_lost,opp_first_down,opp_pass_cmp,opp_pass_att,opp_pass_yds,opp_pass_td,opp_pass_int,opp_pass_net_yds_per_att,opp_pass_fd,opp_rush_att,opp_rush_yds,opp_rush_td,opp_rush_yds_per_att,opp_rush_fd,opp_penalties,opp_penalties_yds,opp_pen_fd,opp_drives,opp_score_pct,opp_turnover_pct,opp_start_avg,opp_time_avg,opp_plays_per_drive,opp_yds_per_drive,opp_points_avg
0,905,chicago,greenbay,3,10,-7,Chicago,-3.0,46.5,0,0,-96.0,-779.0,0.0,-0.7000000000000002,6.0,-2.0,-23.0,15.0,7.0,-442.0,-6.0,8.0,-0.7999999999999998,-12.0,-16.0,-337.0,-10.0,-0.7000000000000002,-5.0,3.0,64.0,-6.0,-5.0,-8.199999999999996,3.7,-5.800000000000002,-5.0,0.08999999999999986,-4.0,-0.6099999999999999,-15.0,-456.0,19.0,-0.6000000000000005,-6.0,1.0,-4.0,36.0,25.0,-167.0,-2.0,-7.0,-0.39999999999999947,-1.0,3.0,-289.0,1.0,-0.8000000000000003,-13.0,16.0,-45.0,10.0,1.0,-2.9999999999999964,-3.4000000000000004,7.799999999999998,4.0,0.0,-3.0,-0.1100000000000001
1,908,cleveland,tennessee,13,43,-30,Cleveland,-5.5,44,0,1,-67.0,-350.0,24.0,-0.5,11.0,-2.0,-12.0,21.0,91.0,-28.0,-7.0,13.0,-1.0,3.0,-52.0,-322.0,-6.0,-0.20000000000000015,-14.0,23.0,174.0,-1.0,-1.0,2.400000000000002,6.600000000000001,1.8000000000000007,8.0,0.22999999999999954,-1.8000000000000007,-0.2,62.0,33.0,-42.0,0.2999999999999998,-3.0,-3.0,10.0,-68.0,-85.0,-610.0,0.0,0.0,-0.10000000000000052,-29.0,48.0,643.0,5.0,1.0,29.0,-18.0,-189.0,10.0,-8.0,4.799999999999997,-0.6000000000000014,0.1999999999999993,-2.0,0.0,0.9000000000000021,0.2699999999999998
2,908,atlanta,minnesota,12,28,-16,Minnesota,3.5,46.5,0,0,-26.0,419.0,126.0,-0.2999999999999998,5.0,-2.0,69.0,140.0,218.0,1191.0,3.0,7.0,-0.6999999999999993,87.0,-114.0,-772.0,-9.0,-0.7000000000000002,-22.0,23.0,61.0,4.0,0.0,-0.6000000000000014,2.9000000000000004,-1.099999999999998,12.0,0.7700000000000005,2.700000000000003,-0.1499999999999999,96.0,228.0,-68.0,0.5999999999999996,-11.0,-6.0,6.0,-43.0,-65.0,181.0,5.0,-5.0,1.1000000000000003,-23.0,17.0,47.0,5.0,-0.09999999999999963,30.0,44.0,367.0,-1.0,-5.0,8.299999999999997,-8.0,0.5,-6.0,-0.20000000000000015,2.8999999999999986,0.53
3,908,washington,philadelphia,27,32,-5,Philadelphia,10,44,1,1,-119.0,-1377.0,-219.0,-0.20000000000000015,-2.0,-7.0,-106.0,-93.0,-134.0,-1021.0,-9.0,5.0,-0.6000000000000005,-61.0,-98.0,-356.0,-7.0,0.10000000000000052,-30.0,6.0,-1.0,-15.0,-9.0,-5.600000000000001,1.6999999999999993,0.0,-24.0,-0.8700000000000001,-5.899999999999999,-0.4899999999999998,81.0,855.0,112.0,0.20000000000000015,2.0,0.0,65.0,23.0,-31.0,-42.0,8.0,2.0,0.20000000000000015,15.0,140.0,897.0,1.0,0.6000000000000005,44.0,-21.0,-154.0,6.0,-13.0,8.300000000000004,1.9000000000000004,3.0,81.0,1.0,6.599999999999998,0.52
4,908,carolina,larams,27,30,-3,LARams,1.5,49,0,1,-54.0,-529.0,22.0,-0.6000000000000005,11.0,7.0,-7.0,-15.0,1.0,-849.0,-5.0,4.0,-1.6000000000000003,8.0,-15.0,320.0,0.0,1.0,-10.0,-31.0,-145.0,-5.0,11.0,-3.700000000000003,3.9999999999999982,0.6999999999999993,-6.0,-0.08999999999999986,-3.5999999999999983,-0.25,106.0,558.0,-14.0,0.7000000000000002,-3.0,-4.0,31.0,-1.0,-18.0,71.0,-2.0,1.0,0.2999999999999998,3.0,1.0,487.0,16.0,1.1000000000000003,28.0,4.0,111.0,0.0,10.0,7.699999999999997,-3.299999999999999,0.5999999999999979,-7.0,-0.4000000000000004,1.6999999999999993,0.5
5,908,nyjets,buffalo,16,17,-1,NYJets,-2.5,41,0,0,-38.0,-915.0,-62.0,-0.6000000000000005,6.0,2.0,-61.0,24.0,8.0,-118.0,-2.0,4.0,-0.39999999999999947,0.0,-82.0,-797.0,-7.0,-1.1000000000000003,-59.0,-2.0,178.0,-2.0,0.0,-7.600000000000001,1.0999999999999996,-2.5,-6.0,-0.3899999999999997,-5.5,-0.45,100.0,398.0,52.0,0.20000000000000015,-2.0,0.0,7.0,15.0,32.0,656.0,10.0,-2.0,0.8999999999999995,18.0,29.0,-258.0,0.0,-1.0,-18.0,13.0,87.0,7.0,11.0,10.799999999999995,-2.3000000000000007,3.6999999999999993,-4.0,0.0,0.5,0.52
6,908,jacksonville,kansascity,26,40,-14,KansasCity,3.5,49,0,1,-151.0,-599.0,44.0,-0.7999999999999998,5.0,2.0,-52.0,-14.0,13.0,-738.0,-6.0,3.0,-1.5,-28.0,14.0,139.0,-13.0,0.20000000000000015,-8.0,25.0,136.0,-16.0,15.0,-15.5,2.1999999999999997,-3.0,-7.0,-0.22999999999999954,-6.300000000000003,-0.9900000000000002,89.0,413.0,-44.0,0.5999999999999996,-4.0,2.0,-4.0,-25.0,-65.0,235.0,1.0,-6.0,1.0,3.0,19.0,178.0,9.0,0.1999999999999993,-1.0,-14.0,39.0,-6.0,12.0,2.799999999999997,-4.4,2.0,-21.0,-0.7999999999999998,-0.30000000000000426,0.26000000000000023
7,908,miami,baltimore,10,59,-49,Baltimore,7,40.5,0,1,-225.0,-1561.0,-42.0,-1.1999999999999993,11.0,1.0,-71.0,82.0,175.0,579.0,-15.0,10.0,-1.2000000000000002,39.0,-247.0,-2140.0,-11.0,-2.2,-124.0,-17.0,-98.0,14.0,17.0,-21.5,4.700000000000001,-1.2999999999999972,-89.0,-0.8300000000000001,-12.199999999999996,-1.33,212.0,1555.0,132.0,0.7999999999999998,-9.0,-9.0,85.0,26.0,1.0,883.0,24.0,0.0,1.7000000000000002,51.0,145.0,672.0,3.0,0.09999999999999963,39.0,14.0,289.0,-5.0,18.0,12.700000000000005,-5.799999999999999,2.8999999999999986,19.0,0.20000000000000015,5.4999999999999964,0.8799999999999999
8,908,indianapolis,lachargers,24,30,-6,LAChargers,6,44.5,1,1,24.0,-641.0,19.0,-0.7000000000000002,-10.0,0.0,-9.0,-87.0,-84.0,-1318.0,-2.0,-10.0,-1.2999999999999998,-55.0,105.0,677.0,5.0,0.5,41.0,-24.0,-202.0,5.0,9.0,-3.3999999999999986,-7.1,1.400000000000002,-52.0,-0.21,-5.799999999999998,-0.10000000000000007,28.0,540.0,63.0,0.1999999999999993,9.0,5.0,38.0,66.0,98.0,778.0,8.0,4.0,0.09999999999999963,51.0,-46.0,-238.0,-7.0,-0.10000000000000052,-8.0,3.0,81.0,-5.0,10.0,2.0,4.9,-0.6999999999999993,-4.0,0.09999999999999963,1.900000000000002,0.03000000000000025
9,908,cincinnati,seattle,20,21,-1,Seattle,9,44.5,1,0,-126.0,-822.0,3.0,-0.7999999999999998,10.0,0.0,-29.0,15.0,99.0,-139.0,-13.0,10.0,-1.2000000000000002,1.0,-96.0,-683.0,-6.0,-0.6999999999999997,-36.0,-16.0,-121.0,6.0,-12.0,-6.599999999999998,5.800000000000002,-2.1999999999999997,-3.0,0.2599999999999998,-2.8000000000000007,-0.5599999999999998,22.0,193.0,20.0,0.09999999999999963,-16.0,-11.0,-18.0,-75.0,-99.0,-306.0,6.0,-5.0,0.7000000000000002,-41.0,116.0,499.0,-5.0,-0.20000000000000015,27.0,26.0,190.0,-4.0,3.0,2.699999999999996,-7.5,1.3999999999999986,5.0,-0.10000000000000052,0.2999999999999972,0.0900000000000003
10,908,nygiants,dallas,17,35,-18,Dallas,7,44.5,0,1,-93.0,-1488.0,-57.0,-1.0999999999999996,15.0,9.0,-68.0,-12.0,10.0,-1020.0,0.0,6.0,-2.0,-42.0,-87.0,-468.0,-7.0,-0.09999999999999963,-31.0,-19.0,-224.0,5.0,5.0,-16.3,8.0,0.0,-12.0,-0.7299999999999995,-10.0,-0.7100000000000002,130.0,805.0,46.0,0.5,-1.0,-4.0,16.0,-1.0,-13.0,649.0,9.0,3.0,1.1999999999999993,23.0,62.0,156.0,5.0,-0.19999999999999973,-1.0,15.0,67.0,-6.0,12.0,4.200000000000003,-1.200000000000001,-0.4000000000000021,-5.0,-0.1999999999999993,2.1000000000000014,0.3500000000000001
11,908,arizona,detroit,27,27,0,Detroit,3,46,1,1,20.0,-82.0,-21.0,0.09999999999999963,-5.0,-2.0,1.0,11.0,-17.0,-423.0,-8.0,-3.0,-0.6000000000000005,-20.0,-11.0,341.0,11.0,0.9000000000000004,27.0,8.0,19.0,-6.0,-2.0,5.5,-1.5999999999999996,-0.6999999999999993,-4.0,0.0699999999999994,0.3000000000000007,0.24,19.0,26.0,-14.0,0.09999999999999963,-1.0,-1.0,10.0,40.0,-10.0,-41.0,5.0,0.0,-0.09999999999999963,11.0,-16.0,67.0,-4.0,0.3000000000000007,0.0,-3.0,81.0,-1.0,-8.0,2.5,0.5,1.3000000000000007,57.0,0.20000000000000015,2.200000000000003,0.16999999999999993
12,908,tampabay,sanfrancisco,17,31,-14,TampaBay,-1.0,51,0,0,-21.0,269.0,74.0,-0.09999999999999963,18.0,1.0,17.0,51.0,152.0,1053.0,5.0,17.0,-0.20000000000000015,49.0,-89.0,-784.0,-8.0,-0.8999999999999995,-29.0,28.0,172.0,-3.0,10.0,-6.0,8.7,-4.400000000000002,-16.0,-0.0600000000000005,-0.7000000000000028,-0.31999999999999984,139.0,994.0,105.0,0.39999999999999947,1.0,1.0,46.0,90.0,145.0,1615.0,7.0,0.0,1.2999999999999998,72.0,-39.0,-621.0,0.0,-1.2000000000000002,-35.0,-5.0,14.0,9.0,16.0,10.6,-0.6999999999999993,2.9000000000000017,-15.0,0.10000000000000052,2.200000000000003,0.3600000000000001
13,908,pittsburgh,newengland,3,33,-30,NewEngland,5.5,49,0,0,-131.0,-1236.0,-158.0,-0.5,15.0,5.0,-73.0,-63.0,-110.0,-980.0,-7.0,10.0,-0.5999999999999996,-50.0,-52.0,-256.0,-10.0,-0.09999999999999963,-35.0,17.0,65.0,12.0,0.0,-8.199999999999996,8.1,-3.1000000000000014,-12.0,-0.7999999999999998,-6.699999999999998,-0.6100000000000001,78.0,452.0,82.0,0.0,2.0,7.0,43.0,11.0,-22.0,227.0,10.0,-5.0,0.5,14.0,97.0,225.0,0.0,-0.4000000000000004,38.0,8.0,198.0,-9.0,-7.0,10.5,1.6999999999999993,5.699999999999998,21.0,0.7000000000000002,2.8999999999999986,0.55
14,909,houston,neworleans,28,30,-2,NewOrleans,6.5,52,1,1,-80.0,-190.0,6.0,-0.20000000000000015,14.0,6.0,-1.0,-63.0,-47.0,-461.0,-9.0,8.0,-0.5,-27.0,29.0,271.0,5.0,0.2999999999999998,15.0,-9.0,-144.0,11.0,-3.0,-9.4,7.9,-5.0,-50.0,0.08000000000000007,-0.5,-0.3500000000000001,44.0,884.0,21.0,0.7999999999999998,-1.0,0.0,35.0,4.0,-17.0,408.0,6.0,-1.0,1.0,23.0,58.0,476.0,0.0,0.5999999999999996,27.0,17.0,146.0,-15.0,-5.0,4.599999999999994,0.4000000000000004,-0.4000000000000021,17.0,0.2999999999999998,6.199999999999997,0.3300000000000001
15,909,denver,oakland,16,24,-8,Denver,-3.0,42.5,0,0,-31.0,-1042.0,-35.0,-0.9000000000000004,-1.0,-3.0,-36.0,-55.0,-19.0,-811.0,-6.0,2.0,-1.3999999999999997,-32.0,-28.0,-231.0,-2.0,-0.20000000000000015,-27.0,-18.0,-226.0,23.0,9.0,0.0,-0.5,0.09999999999999787,-56.0,-0.3799999999999999,-7.299999999999998,-0.24,-103.0,-285.0,40.0,-0.5,2.0,1.0,-39.0,11.0,11.0,-498.0,-14.0,1.0,-1.1000000000000003,-26.0,21.0,213.0,-6.0,0.3000000000000003,5.0,30.0,278.0,-18.0,1.0,-3.9000000000000057,-0.09999999999999963,2.799999999999997,4.0,0.09999999999999963,-2.5,-0.5999999999999999
16,912,carolina,tampabay,14,20,-6,Carolina,-6.5,48,0,0,-118.0,-897.0,-9.0,-0.8000000000000007,-6.0,3.0,-18.0,0.0,3.0,-1195.0,-16.0,-9.0,-1.9000000000000004,-14.0,-23.0,298.0,5.0,1.0,1.0,-46.0,-357.0,-5.0,-4.0,-6.0,-3.8000000000000007,1.1000000000000014,-5.0,0.11000000000000032,-3.6999999999999993,-0.3900000000000001,21.0,489.0,-31.0,0.7000000000000002,-7.0,-9.0,24.0,-61.0,-120.0,-626.0,-9.0,2.0,0.10000000000000052,-25.0,83.0,1115.0,20.0,1.9000000000000004,58.0,-2.0,-31.0,-9.0,-1.0,1.7999999999999972,-4.1,-1.6000000000000014,10.0,-0.20000000000000015,3.299999999999997,0.3300000000000001
17,915,tennessee,indianapolis,17,19,-2,Tennessee,-3.0,43.5,0,0,41.0,567.0,-67.0,0.8999999999999995,-4.0,-2.0,-23.0,-10.0,-65.0,474.0,7.0,-2.0,1.3999999999999997,12.0,-26.0,93.0,4.0,0.5,-27.0,20.0,262.0,-8.0,17.0,-4.400000000000002,-3.200000000000001,-0.10000000000000142,-25.0,-1.0099999999999998,0.3999999999999986,0.040000000000000036,-42.0,203.0,70.0,-0.1999999999999993,0.0,1.0,12.0,-8.0,36.0,98.0,-4.0,-1.0,-0.1999999999999993,6.0,32.0,105.0,6.0,-0.09999999999999963,2.0,14.0,-15.0,4.0,19.0,-7.199999999999997,-1.299999999999999,-1.0,-10.0,-0.2999999999999998,-2.400000000000002,-0.26
18,915,cincinnati,sanfrancisco,17,41,-24,SanFrancisco,0,46.5,0,1,-200.0,-928.0,37.0,-1.0999999999999996,7.0,4.0,-24.0,25.0,138.0,-140.0,-10.0,3.0,-1.9000000000000004,-4.0,-113.0,-788.0,-14.0,-0.6999999999999997,-25.0,-12.0,-178.0,5.0,-8.0,-13.999999999999995,4.0,-4.300000000000002,-8.0,0.22999999999999954,-4.100000000000001,-0.91,110.0,1790.0,66.0,1.3999999999999997,-11.0,-10.0,43.0,-10.0,-20.0,1210.0,2.0,-1.0,2.6000000000000005,33.0,103.0,580.0,6.0,0.20000000000000015,19.0,6.0,31.0,-9.0,5.0,10.799999999999995,-5.399999999999999,-0.5,5.0,0.20000000000000015,9.0,0.4800000000000002
19,915,miami,newengland,0,43,-43,NewEngland,18.5,48.5,0,0,-114.0,-704.0,-73.0,-0.2999999999999998,11.0,2.0,-23.0,-7.0,-5.0,-157.0,-3.0,9.0,-0.39999999999999947,13.0,-98.0,-547.0,-7.0,-0.5,-46.0,-2.0,-59.0,10.0,-5.0,-6.199999999999997,5.700000000000001,-4.899999999999999,-7.0,-0.1899999999999995,-2.799999999999997,-0.3600000000000001,269.0,1950.0,105.0,1.2999999999999998,-20.0,-8.0,100.0,41.0,9.0,1312.0,26.0,-12.0,2.4000000000000004,64.0,120.0,638.0,8.0,0.2999999999999998,41.0,4.0,164.0,-5.0,-9.0,26.200000000000006,-8.5,5.399999999999999,26.0,0.9000000000000004,11.499999999999995,1.5299999999999998
20,915,pittsburgh,seattle,26,28,-2,Pittsburgh,-4.0,47,0,1,-116.0,-1563.0,-109.0,-1.0,10.0,-3.0,-76.0,-26.0,-7.0,-810.0,-13.0,13.0,-1.2000000000000002,-43.0,-86.0,-753.0,-8.0,-0.8999999999999995,-46.0,2.0,11.0,13.0,-2.0,-8.299999999999997,5.5,-0.6000000000000014,-13.0,-0.54,-8.600000000000001,-0.71,-95.0,-1240.0,16.0,-1.2999999999999998,6.0,2.0,-42.0,-69.0,-84.0,-1110.0,4.0,4.0,-1.2000000000000002,-60.0,74.0,-130.0,-15.0,-1.1000000000000003,13.0,19.0,320.0,5.0,6.0,-7.200000000000002,2.6999999999999997,4.0,3.0,-0.20000000000000015,-8.400000000000002,-0.4799999999999998
21,915,washington,dallas,21,31,-10,Dallas,6,46.5,0,1,-168.0,-2509.0,-184.0,-1.5,3.0,1.0,-131.0,-90.0,-118.0,-1939.0,-12.0,2.0,-2.4000000000000004,-75.0,-93.0,-570.0,-9.0,-0.39999999999999947,-46.0,-3.0,-173.0,-10.0,-1.0,-14.700000000000005,1.7999999999999992,1.8999999999999984,-15.0,-1.1399999999999997,-14.4,-0.91,114.0,930.0,64.0,0.5,5.0,-1.0,27.0,1.0,-29.0,247.0,14.0,6.0,0.5999999999999996,12.0,86.0,683.0,0.0,0.6000000000000005,19.0,-8.0,-50.0,-4.0,1.0,6.700000000000002,2.1999999999999997,1.6999999999999993,51.0,0.20000000000000015,4.5,0.52
