,date,home_team,visitor_team,home_points,visitor_points,home_margin_of_victory,favorite,spread,total,cover,over,team_points,team_total_yards,team_plays_offense,team_yds_per_play_offense,team_turnovers,team_fumbles_lost,team_first_down,team_pass_cmp,team_pass_att,team_pass_yds,team_pass_td,team_pass_int,team_pass_net_yds_per_att,team_pass_fd,team_rush_att,team_rush_yds,team_rush_td,team_rush_yds_per_att,team_rush_fd,team_penalties,team_penalties_yds,team_pen_fd,team_drives,team_score_pct,team_turnover_pct,team_start_avg,team_time_avg,team_plays_per_drive,team_yds_per_drive,team_points_avg,opp_points,opp_total_yards,opp_plays_offense,opp_yds_per_play_offense,opp_turnovers,opp_fumbles_lost,opp_first_down,opp_pass_cmp,opp_pass_att,opp_pass_yds,opp_pass_td,opp_pass_int,opp_pass_net_yds_per_att,opp_pass_fd,opp_rush_att,opp_rush_yds,opp_rush_td,opp_rush_yds_per_att,opp_rush_fd,opp_penalties,opp_penalties_yds,opp_pen_fd,opp_drives,opp_score_pct,opp_turnover_pct,opp_start_avg,opp_time_avg,opp_plays_per_drive,opp_yds_per_drive,opp_points_avg
10,910,carolina,sanfrancisco,3,23,-20,Carolina,-4.0,44.5,0,0,32.0,-408.0,-32.0,-0.2999999999999998,-1.0,-2.0,-1.0,-69.0,-106.0,-848.0,7.0,1.0,-0.2999999999999998,-39.0,82.0,440.0,0.0,0.20000000000000015,33.0,-40.0,-306.0,5.0,-5.0,-0.10000000000000142,-0.3000000000000007,2.3999999999999986,20.0,-0.07000000000000027,-1.5,0.18999999999999995,-56.0,-551.0,-112.0,0.0,1.0,1.0,-61.0,7.0,6.0,-99.0,-2.0,0.0,-0.5,-11.0,-138.0,-452.0,-6.0,0.20000000000000015,-39.0,4.0,76.0,-11.0,-8.0,-3.899999999999999,1.5999999999999996,-1.3999999999999986,-15.0,-0.4000000000000004,-1.6000000000000014,-0.25
11,910,seattle,greenbay,17,9,8,GreenBay,2.5,50,1,0,46.0,395.0,8.0,0.2999999999999998,-8.0,-2.0,-8.0,-12.0,-7.0,490.0,9.0,-6.0,0.8999999999999995,7.0,23.0,-95.0,-9.0,-0.5,-14.0,52.0,553.0,-1.0,23.0,0.0,-4.6,2.0,-18.0,-0.6200000000000001,-1.3000000000000007,-0.08000000000000007,-52.0,-411.0,31.0,-0.5999999999999996,3.0,0.0,-15.0,-23.0,41.0,-442.0,-11.0,3.0,-1.3000000000000007,-30.0,-12.0,31.0,4.0,0.10000000000000007,-5.0,8.0,46.0,20.0,19.0,-7.0,0.4000000000000004,-0.8999999999999986,-22.0,-0.4000000000000004,-5.099999999999998,-0.45
12,910,nygiants,dallas,19,3,16,Dallas,6,46,1,0,-108.0,-283.0,31.0,-0.39999999999999947,0.0,-1.0,-43.0,64.0,115.0,338.0,-2.0,1.0,-0.5999999999999996,16.0,-86.0,-621.0,-12.0,-0.6000000000000001,-61.0,-6.0,-44.0,2.0,23.0,-13.599999999999998,0.20000000000000107,-3.1999999999999997,-28.0,-0.6099999999999994,-5.200000000000003,-0.8,56.0,882.0,52.0,0.6000000000000005,-2.0,-5.0,1.0,-24.0,2.0,613.0,4.0,3.0,1.2000000000000002,8.0,61.0,269.0,3.0,0.10000000000000052,5.0,8.0,43.0,-12.0,26.0,3.899999999999999,-0.9000000000000004,4.300000000000002,-12.0,-0.5,0.6999999999999993,0.1499999999999999
13,911,neworleans,minnesota,29,19,10,Minnesota,3,47.5,1,1,66.0,549.0,-55.0,0.8999999999999995,4.0,4.0,-2.0,29.0,9.0,436.0,-2.0,0.0,0.7000000000000002,5.0,-57.0,113.0,8.0,0.8000000000000003,11.0,5.0,18.0,-18.0,-10.0,5.700000000000002,1.5,0.20000000000000284,3.0,0.05999999999999961,4.700000000000003,0.3800000000000003,74.0,969.0,46.0,0.8000000000000007,6.0,0.0,48.0,5.0,-1.0,519.0,9.0,6.0,0.7999999999999998,4.0,42.0,450.0,1.0,0.7000000000000002,33.0,3.0,-78.0,11.0,-2.0,5.399999999999999,3.5,-1.8999999999999984,9.0,0.4000000000000004,5.799999999999998,0.3999999999999999
14,911,lachargers,denver,24,21,3,Denver,3,41.5,1,1,66.0,841.0,-55.0,1.1000000000000003,-19.0,-8.0,40.0,34.0,17.0,1098.0,9.0,-11.0,2.0,40.0,-38.0,-257.0,2.0,-0.2999999999999998,-8.0,-5.0,42.0,8.0,-16.0,6.899999999999999,-8.100000000000001,-0.8999999999999986,8.0,0.21,7.200000000000002,0.5299999999999998,-110.0,614.0,45.0,0.39999999999999947,10.0,2.0,16.0,35.0,33.0,-54.0,-12.0,8.0,-0.5,-13.0,2.0,668.0,2.0,1.6000000000000003,31.0,20.0,175.0,-2.0,-15.0,-4.0,6.299999999999999,-6.100000000000001,20.0,0.6000000000000005,5.5,-0.30000000000000004
15,914,houston,cincinnati,9,13,-4,Cincinnati,5,38.5,1,0,48.0,632.0,100.0,0.20000000000000015,5.0,0.0,46.0,-5.0,15.0,156.0,3.0,5.0,0.0,15.0,71.0,476.0,2.0,0.4999999999999996,14.0,14.0,23.0,17.0,7.0,2.6999999999999997,3.1999999999999997,-2.599999999999998,8.0,0.3799999999999999,2.5,0.16999999999999993,87.0,121.0,-118.0,0.7000000000000002,2.0,2.0,-24.0,-15.0,-60.0,420.0,10.0,0.0,1.5,3.0,-49.0,-299.0,1.0,-0.20000000000000015,-23.0,16.0,222.0,-4.0,10.0,2.700000000000003,0.10000000000000052,0.3999999999999986,-24.0,-1.0,-0.7999999999999972,0.27
16,917,philadelphia,kansascity,27,20,7,KansasCity,4,46.5,1,1,42.0,-155.0,88.0,-0.5999999999999996,9.0,8.0,16.0,-22.0,21.0,-367.0,12.0,1.0,-0.8999999999999995,-5.0,68.0,212.0,-3.0,-0.20000000000000015,13.0,-2.0,-82.0,8.0,15.0,-4.600000000000001,3.1000000000000005,0.8999999999999986,-5.0,-0.05000000000000071,-3.5,0.0,-44.0,-938.0,-68.0,-0.5999999999999996,5.0,2.0,-80.0,38.0,31.0,-315.0,1.0,3.0,-0.8999999999999995,-27.0,-106.0,-623.0,-8.0,-0.5,-50.0,-6.0,53.0,-3.0,9.0,-6.399999999999999,2.0,2.1999999999999997,-20.0,-0.7000000000000002,-6.5,-0.3800000000000001
17,917,arizona,indianapolis,13,16,-3,Arizona,-6.5,44,0,0,32.0,473.0,66.0,0.10000000000000052,10.0,1.0,43.0,54.0,111.0,748.0,8.0,9.0,0.2999999999999998,52.0,-41.0,-275.0,-5.0,-0.3000000000000003,-28.0,18.0,101.0,19.0,22.0,-0.1999999999999993,4.1,2.3999999999999986,-10.0,-0.3199999999999994,-0.3000000000000007,-0.010000000000000007,-43.0,-900.0,-18.0,-0.7999999999999998,1.0,-1.0,-41.0,23.0,51.0,-405.0,1.0,2.0,-1.3999999999999997,-5.0,-81.0,-495.0,-3.0,-0.3999999999999999,-31.0,27.0,306.0,-5.0,26.0,-8.200000000000003,0.1999999999999993,1.6999999999999993,-32.0,-0.8999999999999995,-8.800000000000004,-0.3700000000000001
18,917,buffalo,carolina,9,3,6,Carolina,6,43.5,1,0,-61.0,-337.0,-16.0,-0.20000000000000015,-6.0,0.0,-42.0,-4.0,-25.0,-252.0,-6.0,-6.0,-0.2999999999999998,-18.0,-3.0,-85.0,-3.0,-0.20000000000000015,-16.0,15.0,190.0,-8.0,1.0,-5.699999999999998,-2.799999999999999,-1.8000000000000007,-22.0,0.0,-1.900000000000002,-0.3999999999999999,32.0,608.0,113.0,0.0,4.0,-4.0,66.0,19.0,23.0,23.0,-11.0,8.0,0.0,12.0,113.0,585.0,15.0,0.2999999999999998,52.0,-4.0,6.0,2.0,3.0,3.3000000000000043,1.4000000000000004,2.1999999999999997,21.0,0.5999999999999996,2.9000000000000017,0.16999999999999993
19,917,newengland,neworleans,20,36,-16,NewEngland,-5.5,54.5,0,1,10.0,48.0,70.0,-0.39999999999999947,-6.0,-6.0,57.0,3.0,51.0,229.0,9.0,0.0,-0.4000000000000004,31.0,4.0,-181.0,-7.0,-0.5,-4.0,-10.0,-132.0,30.0,-1.0,4.799999999999997,-2.1999999999999997,-1.1000000000000014,-2.0,0.41000000000000014,0.5,0.19999999999999973,-30.0,472.0,20.0,0.2999999999999998,-7.0,1.0,17.0,38.0,36.0,423.0,2.0,-8.0,0.4000000000000004,32.0,-16.0,49.0,-5.0,0.2999999999999998,6.0,3.0,185.0,-21.0,-5.0,-3.0999999999999983,-3.6999999999999993,-1.0,7.0,0.1999999999999993,3.6000000000000014,-0.1499999999999999
20,917,minnesota,pittsburgh,26,9,17,Pittsburgh,8,43.5,1,0,-24.0,-337.0,4.0,-0.39999999999999947,-6.0,1.0,-14.0,-27.0,-63.0,-627.0,-4.0,-7.0,-0.2999999999999998,-21.0,64.0,290.0,3.0,0.10000000000000007,4.0,-1.0,52.0,3.0,6.0,-4.100000000000001,-3.0,0.09999999999999787,-4.0,-0.17999999999999972,-2.8000000000000043,-0.20000000000000015,-56.0,-495.0,16.0,-0.6000000000000005,-3.0,-1.0,-10.0,27.0,56.0,-139.0,-7.0,-2.0,-0.5999999999999996,11.0,-21.0,-356.0,-4.0,-0.7000000000000002,-30.0,-5.0,-113.0,9.0,1.0,-2.400000000000002,-2.3000000000000007,1.8000000000000007,-4.0,0.09999999999999963,-3.0,-0.31999999999999984
21,917,chicago,tampabay,29,7,22,TampaBay,7,44,1,0,-71.0,-1215.0,-101.0,-0.6999999999999993,-5.0,-3.0,-86.0,-87.0,-132.0,-1555.0,-13.0,-2.0,-1.2999999999999998,-99.0,32.0,340.0,5.0,0.5,16.0,11.0,148.0,-3.0,-1.0,-9.6,-3.3000000000000007,-0.5,-2.0,-0.6100000000000003,-6.800000000000002,-0.47,-62.0,-943.0,-8.0,-0.9000000000000004,-4.0,1.0,-29.0,-28.0,-20.0,-793.0,-4.0,-5.0,-1.3999999999999997,-22.0,-8.0,-150.0,-7.0,-0.2999999999999998,-17.0,9.0,-27.0,10.0,3.0,-5.799999999999998,-1.9000000000000004,0.09999999999999787,4.0,-0.20000000000000015,-5.900000000000002,-0.46
22,917,cleveland,baltimore,24,10,14,Baltimore,7.5,39.5,1,0,-161.0,56.0,-46.0,0.3000000000000007,24.0,9.0,-21.0,-51.0,7.0,198.0,-5.0,15.0,0.10000000000000052,-11.0,-76.0,-142.0,-3.0,0.5,-14.0,19.0,175.0,4.0,-6.0,-14.5,12.1,-6.299999999999998,-8.0,-0.16999999999999993,1.1000000000000014,-0.6200000000000001,107.0,49.0,-19.0,0.09999999999999963,-21.0,-6.0,19.0,27.0,-44.0,263.0,10.0,-15.0,1.0,10.0,32.0,-214.0,2.0,-0.6999999999999997,8.0,5.0,99.0,1.0,-7.0,6.500000000000004,-10.499999999999998,4.0,21.0,0.09999999999999963,1.1999999999999993,0.49
23,917,tennessee,jacksonville,16,37,-21,Tennessee,-1.0,41,0,1,-83.0,-831.0,-104.0,-0.20000000000000015,2.0,-2.0,-42.0,-10.0,-31.0,-402.0,-7.0,4.0,-0.5,-36.0,-84.0,-429.0,0.0,-0.20000000000000015,-4.0,-27.0,-151.0,-2.0,-8.0,0.3999999999999986,1.5,-0.5,-4.0,-0.27999999999999936,-3.0999999999999983,-0.10000000000000007,88.0,670.0,53.0,0.4000000000000004,-12.0,-3.0,66.0,80.0,96.0,1110.0,10.0,-9.0,1.1000000000000003,88.0,-31.0,-440.0,-4.0,-0.6999999999999997,-23.0,7.0,-108.0,1.0,-20.0,13.4,-4.799999999999999,0.0,24.0,0.9000000000000004,6.100000000000001,0.5700000000000001
24,917,miami,lachargers,17,19,-2,LAChargers,3.5,46,1,0,-74.0,-1103.0,-25.0,-1.0,14.0,4.0,-53.0,7.0,19.0,-896.0,-4.0,10.0,-1.8000000000000007,-33.0,-59.0,-207.0,-6.0,0.10000000000000007,-18.0,29.0,227.0,-2.0,13.0,-7.4999999999999964,6.800000000000002,2.0,-16.0,-0.5500000000000007,-8.200000000000003,-0.5199999999999998,121.0,117.0,-8.0,0.10000000000000052,-12.0,-3.0,37.0,10.0,4.0,447.0,9.0,-9.0,0.9000000000000004,37.0,1.0,-330.0,3.0,-0.8000000000000007,-11.0,13.0,81.0,11.0,7.0,8.100000000000001,-7.0,1.7999999999999972,-3.0,-0.20000000000000015,-0.8000000000000007,0.5
25,917,nyjets,oakland,45,20,25,Oakland,14,43.5,1,1,-3.0,-301.0,32.0,-0.4000000000000004,-4.0,-2.0,-18.0,-24.0,-48.0,-449.0,-4.0,-2.0,-0.5,-21.0,57.0,148.0,0.0,-0.20000000000000015,-1.0,5.0,26.0,4.0,21.0,-0.5999999999999979,-4.1,-0.6999999999999993,-10.0,-0.3700000000000001,-4.600000000000001,-0.18999999999999995,9.0,35.0,58.0,-0.1999999999999993,6.0,0.0,25.0,-32.0,28.0,-109.0,6.0,6.0,-0.5,4.0,33.0,144.0,2.0,0.0,-5.0,12.0,37.0,26.0,21.0,-7.600000000000001,3.4000000000000004,0.5999999999999979,-23.0,-0.39999999999999947,-3.6999999999999993,-0.16999999999999993
26,917,sanfrancisco,seattle,12,9,3,Seattle,13.5,41,1,0,-35.0,301.0,51.0,0.09999999999999963,6.0,3.0,22.0,22.0,52.0,268.0,-19.0,3.0,-0.09999999999999963,23.0,-1.0,33.0,11.0,0.09999999999999963,3.0,-25.0,-354.0,-4.0,-13.0,7.0,3.4000000000000004,-0.8999999999999986,10.0,0.7200000000000006,3.5,0.07000000000000006,51.0,454.0,20.0,0.39999999999999947,-5.0,-1.0,27.0,19.0,-10.0,417.0,8.0,-4.0,1.0,17.0,39.0,37.0,-1.0,-0.20000000000000015,18.0,-5.0,-87.0,-8.0,-5.0,4.599999999999994,-1.8000000000000007,0.0,10.0,0.3000000000000007,3.0,0.30000000000000004
27,917,dallas,denver,42,17,25,Dallas,-2.5,43.5,1,1,65.0,126.0,-70.0,0.5,-12.0,-3.0,17.0,-23.0,-73.0,-192.0,3.0,-9.0,0.5999999999999996,-18.0,23.0,318.0,10.0,0.4000000000000004,35.0,-16.0,54.0,0.0,-22.0,9.9,-5.500000000000003,2.8999999999999986,13.0,0.35999999999999943,4.200000000000003,0.6699999999999999,-50.0,449.0,48.0,0.1999999999999993,4.0,4.0,46.0,77.0,68.0,215.0,-1.0,0.0,-0.39999999999999947,15.0,-25.0,234.0,-2.0,0.7999999999999998,28.0,18.0,59.0,3.0,-23.0,-0.8999999999999986,1.6999999999999993,-7.400000000000002,26.0,0.9000000000000004,5.800000000000002,-0.010000000000000007
28,917,washington,larams,20,27,-7,LARams,3,46.5,0,1,-136.0,-585.0,-18.0,-0.5,6.0,0.0,-33.0,27.0,22.0,-80.0,-1.0,6.0,-0.5,6.0,-53.0,-505.0,-7.0,-0.6999999999999997,-31.0,-15.0,-189.0,-8.0,1.0,-13.4,3.1,-3.5,-2.0,-0.21,-3.3999999999999986,-0.6000000000000001,59.0,134.0,24.0,0.0,-5.0,-3.0,7.0,-18.0,-24.0,-55.0,2.0,-2.0,0.20000000000000015,-10.0,54.0,189.0,-2.0,-0.20000000000000015,19.0,-2.0,79.0,-2.0,2.0,5.299999999999997,-2.1999999999999997,2.6000000000000014,1.0,0.09999999999999963,0.1999999999999993,0.16000000000000014
29,917,greenbay,atlanta,34,23,11,Atlanta,3,54.5,1,1,-33.0,-946.0,15.0,-1.0,7.0,1.0,-23.0,9.0,32.0,-823.0,4.0,6.0,-2.0,-24.0,-44.0,-123.0,1.0,0.20000000000000015,-2.0,-6.0,-129.0,3.0,9.0,-10.700000000000003,2.8999999999999986,0.6000000000000014,-13.0,-0.3300000000000001,-7.199999999999997,-0.27,69.0,488.0,20.0,0.4000000000000004,6.0,3.0,8.0,-14.0,-40.0,360.0,8.0,3.0,1.1000000000000003,14.0,62.0,128.0,1.0,-0.19999999999999973,-2.0,-9.0,-48.0,-4.0,10.0,4.200000000000003,2.4000000000000004,1.5,-2.0,-0.2999999999999998,0.8999999999999986,0.2899999999999998
30,918,detroit,nygiants,10,24,-14,NYGiants,3,42.5,0,0,164.0,376.0,-56.0,0.5999999999999996,0.0,3.0,25.0,1.0,-38.0,704.0,9.0,-3.0,1.3999999999999997,32.0,-31.0,-328.0,4.0,-0.5,-8.0,13.0,73.0,1.0,-9.0,14.599999999999998,0.5999999999999996,3.1999999999999997,13.0,0.01999999999999957,3.200000000000003,0.74,-12.0,-279.0,-15.0,-0.20000000000000015,13.0,7.0,36.0,19.0,9.0,-146.0,-11.0,6.0,-0.5,16.0,-32.0,-133.0,8.0,0.0,8.0,-5.0,48.0,12.0,-5.0,-3.200000000000003,6.500000000000003,-2.400000000000002,-4.0,0.09999999999999963,-0.6000000000000014,-0.1399999999999999
31,921,larams,sanfrancisco,39,41,-2,LARams,-3.0,40.5,0,1,147.0,197.0,-58.0,0.5,-2.0,6.0,-10.0,-42.0,-89.0,-94.0,13.0,-8.0,1.0,-21.0,46.0,291.0,2.0,0.20000000000000015,9.0,-16.0,-66.0,2.0,6.0,7.799999999999998,-2.5,5.299999999999997,-1.0,-0.4800000000000004,0.09999999999999787,0.55,-54.0,-193.0,-44.0,0.0,8.0,0.0,-43.0,-20.0,11.0,-289.0,-6.0,8.0,-0.7999999999999998,-17.0,-73.0,96.0,2.0,0.9000000000000004,-22.0,5.0,17.0,-4.0,5.0,-7.199999999999997,3.9,-1.8000000000000007,-14.0,-0.4000000000000004,-1.6000000000000014,-0.3200000000000001
32,924,baltimore,jacksonville,44,7,37,Baltimore,-3.0,38,1,1,-22.0,-969.0,-24.0,-0.8000000000000007,-6.0,-6.0,-21.0,47.0,40.0,-563.0,-1.0,0.0,-1.4000000000000004,-25.0,-67.0,-406.0,-4.0,-0.2999999999999998,10.0,-21.0,-187.0,-6.0,-7.0,1.7999999999999972,-2.1999999999999997,3.5999999999999983,-2.0,0.10000000000000052,-4.0,0.020000000000000014,35.0,623.0,52.0,0.4000000000000004,1.0,0.0,39.0,44.0,60.0,703.0,1.0,1.0,0.7999999999999998,36.0,6.0,-80.0,3.0,-0.20000000000000015,-4.0,-16.0,-243.0,7.0,-10.0,5.800000000000002,1.7999999999999992,-2.1999999999999997,12.0,0.5,4.400000000000002,0.27
33,924,miami,nyjets,20,6,14,Miami,-5.5,43,1,0,-17.0,39.0,11.0,-0.09999999999999963,5.0,-4.0,15.0,50.0,92.0,353.0,5.0,9.0,-0.10000000000000052,30.0,-67.0,-314.0,-9.0,-0.10000000000000007,-11.0,18.0,119.0,-4.0,-9.0,-2.8000000000000007,4.200000000000001,0.5,3.0,0.2699999999999996,1.3999999999999986,-0.1399999999999999,11.0,-265.0,-63.0,0.0,-5.0,-3.0,-10.0,10.0,-30.0,-146.0,-4.0,-2.0,0.09999999999999963,-1.0,-35.0,-119.0,1.0,0.09999999999999963,0.0,8.0,96.0,-9.0,-6.0,3.3000000000000043,-2.3000000000000007,0.5,6.0,-0.20000000000000015,-0.6999999999999993,0.08000000000000007
