,date,home_team,visitor_team,home_points,visitor_points,home_margin_of_victory,favorite,spread,total,cover,over,team_points,team_total_yards,team_plays_offense,team_yds_per_play_offense,team_turnovers,team_fumbles_lost,team_first_down,team_pass_cmp,team_pass_att,team_pass_yds,team_pass_td,team_pass_int,team_pass_net_yds_per_att,team_pass_fd,team_rush_att,team_rush_yds,team_rush_td,team_rush_yds_per_att,team_rush_fd,team_penalties,team_penalties_yds,team_pen_fd,team_drives,team_score_pct,team_turnover_pct,team_start_avg,team_time_avg,team_plays_per_drive,team_yds_per_drive,team_points_avg,opp_points,opp_total_yards,opp_plays_offense,opp_yds_per_play_offense,opp_turnovers,opp_fumbles_lost,opp_first_down,opp_pass_cmp,opp_pass_att,opp_pass_yds,opp_pass_td,opp_pass_int,opp_pass_net_yds_per_att,opp_pass_fd,opp_rush_att,opp_rush_yds,opp_rush_td,opp_rush_yds_per_att,opp_rush_fd,opp_penalties,opp_penalties_yds,opp_pen_fd,opp_drives,opp_score_pct,opp_turnover_pct,opp_start_avg,opp_time_avg,opp_plays_per_drive,opp_yds_per_drive,opp_points_avg
0,904,greenbay,seattle,36,16,20,Seattle,4.5,47,1,1,92.0,166.0,-20.0,0.2999999999999998,-1.0,0.0,28.0,62.0,82.0,1011.0,18.0,-1.0,0.9000000000000004,62.0,-90.0,-845.0,-6.0,-0.8999999999999995,-40.0,-38.0,-234.0,6.0,-6.0,6.100000000000001,0.1999999999999993,-2.0,-5.0,0.07000000000000027,2.299999999999997,0.5,94.0,1268.0,130.0,0.7000000000000002,-1.0,-2.0,62.0,20.0,57.0,653.0,9.0,5.0,0.5,21.0,69.0,615.0,3.0,0.8999999999999999,46.0,34.0,332.0,6.0,4.0,6.200000000000002,2.6,1.8000000000000007,5.0,0.7000000000000002,6.600000000000001,0.4500000000000002
1,907,minnesota,stlouis,6,34,-28,St.Louis,2.5,44,0,0,1.0,13.0,24.0,-0.20000000000000015,-7.0,-9.0,0.0,-5.0,2.0,-156.0,-3.0,2.0,-0.2999999999999998,-18.0,18.0,169.0,1.0,0.3000000000000007,11.0,-23.0,-303.0,7.0,-10.0,2.1999999999999997,-3.1999999999999997,-0.6999999999999993,6.0,0.46,1.6000000000000014,0.08999999999999986,-11.0,-111.0,20.0,-0.1999999999999993,-7.0,-6.0,20.0,-15.0,-6.0,-289.0,8.0,0.0,-0.5,0.0,25.0,178.0,-2.0,0.09999999999999963,17.0,7.0,56.0,7.0,-3.0,3.9000000000000017,-3.1,2.599999999999998,7.0,0.20000000000000015,-0.1999999999999993,0.26
2,907,buffalo,chicago,20,23,-3,Chicago,6.5,47,1,0,24.0,-137.0,15.0,-0.20000000000000015,-6.0,0.0,-49.0,-33.0,-30.0,-178.0,-7.0,-6.0,0.0,-8.0,47.0,41.0,-1.0,-0.39999999999999947,-26.0,11.0,34.0,-15.0,17.0,4.699999999999998,-4.900000000000002,4.300000000000002,-16.0,-0.2999999999999998,-3.1999999999999997,-0.09999999999999988,-153.0,-1038.0,19.0,-1.0999999999999996,-6.0,1.0,-23.0,-29.0,11.0,-938.0,-18.0,5.0,-1.7999999999999998,-56.0,-7.0,-100.0,-2.0,-0.20000000000000015,11.0,-2.0,-129.0,-15.0,21.0,-16.3,1.6999999999999993,-5.899999999999999,-15.0,-0.5,-8.8,-1.0099999999999998
3,907,cincinnati,baltimore,16,23,-7,Cincinnati,0.0,43.5,0,0,-44.0,-270.0,-3.0,-0.20000000000000015,6.0,1.0,-32.0,-21.0,-51.0,-398.0,-7.0,5.0,-0.20000000000000015,-30.0,44.0,128.0,3.0,-0.09999999999999963,9.0,-9.0,-58.0,-11.0,9.0,-5.600000000000001,3.1999999999999997,1.6000000000000014,-3.0,-0.2999999999999998,-2.8999999999999986,-0.2899999999999998,42.0,358.0,33.0,0.20000000000000015,6.0,-5.0,26.0,-17.0,13.0,-91.0,-4.0,9.0,0.0,-8.0,49.0,449.0,8.0,0.6000000000000001,30.0,-5.0,-131.0,-11.0,4.0,-0.6999999999999957,1.9000000000000004,-1.1000000000000014,-3.0,0.09999999999999963,1.3000000000000007,0.05000000000000005
4,907,jacksonville,philadelphia,34,17,17,Philadelphia,11,49,1,1,-225.0,-1714.0,-139.0,-0.8999999999999995,-10.0,-7.0,-85.0,-59.0,-64.0,-1355.0,-12.0,-3.0,-1.9000000000000004,-64.0,-114.0,-359.0,-7.0,0.2999999999999998,-23.0,-42.0,-422.0,2.0,-8.0,-14.299999999999995,-4.399999999999999,-4.300000000000002,8.0,-0.5300000000000002,-7.400000000000002,-0.79,12.0,-77.0,-28.0,0.09999999999999963,-10.0,-2.0,-8.0,10.0,-50.0,-339.0,-6.0,-6.0,0.10000000000000052,-11.0,26.0,262.0,1.0,0.39999999999999947,19.0,-6.0,-203.0,2.0,-19.0,5.199999999999996,-2.8999999999999986,3.4000000000000017,12.0,0.39999999999999947,2.5,0.1399999999999999
5,907,cleveland,pittsburgh,30,27,3,Pittsburgh,5.5,41.5,1,1,-137.0,-1384.0,-58.0,-1.1000000000000003,2.0,-4.0,-85.0,-137.0,-110.0,-1360.0,-21.0,6.0,-1.0,-64.0,54.0,-24.0,7.0,-0.4999999999999996,-10.0,13.0,98.0,-11.0,19.0,-13.4,-0.5999999999999996,1.1000000000000014,-39.0,-0.92,-10.7,-0.79,-31.0,203.0,174.0,-0.7999999999999998,2.0,-2.0,34.0,-15.0,44.0,-457.0,-8.0,10.0,-1.2000000000000002,-9.0,132.0,660.0,4.0,0.09999999999999963,38.0,1.0,-66.0,-11.0,24.0,-7.400000000000006,2.1,0.0,2.0,0.20000000000000015,-3.0999999999999983,-0.4099999999999999
6,907,oakland,nyjets,19,14,5,NYJets,6.5,41,1,0,-30.0,-711.0,-58.0,-0.5,5.0,4.0,-41.0,78.0,131.0,329.0,6.0,1.0,-0.4000000000000004,19.0,-170.0,-1040.0,-7.0,-0.7999999999999998,-56.0,7.0,7.0,-4.0,12.0,-9.0,1.7999999999999992,-3.6000000000000014,-23.0,-0.7400000000000002,-5.399999999999999,-0.3200000000000001,51.0,486.0,65.0,0.09999999999999963,5.0,-2.0,20.0,-2.0,0.0,64.0,-2.0,3.0,0.39999999999999947,-4.0,88.0,422.0,7.0,0.20000000000000015,21.0,25.0,161.0,-4.0,14.0,2.3999999999999986,1.0999999999999996,4.399999999999999,0.0,0.0,0.7000000000000028,0.0900000000000003
7,907,tennessee,kansascity,10,26,-16,KansasCity,3,45.5,0,0,-99.0,-241.0,-43.0,0.0,9.0,-1.0,-51.0,-21.0,20.0,230.0,2.0,10.0,0.1999999999999993,-25.0,-64.0,-471.0,-12.0,-0.5,-17.0,23.0,280.0,-9.0,18.0,-12.199999999999996,3.4000000000000004,-3.5,-28.0,-0.8000000000000007,-4.099999999999998,-0.6799999999999999,157.0,680.0,75.0,0.20000000000000015,9.0,-4.0,47.0,29.0,0.0,521.0,6.0,6.0,1.0,27.0,82.0,159.0,13.0,-0.4000000000000004,11.0,-14.0,-120.0,-9.0,13.0,8.199999999999996,1.7000000000000002,2.1999999999999997,1.0,0.0,1.5,0.6099999999999999
8,907,neworleans,atlanta,37,34,3,NewOrleans,-3.0,51,1,1,20.0,531.0,60.0,0.20000000000000015,7.0,5.0,65.0,38.0,27.0,211.0,5.0,2.0,0.0,25.0,34.0,320.0,5.0,0.5,26.0,-17.0,-170.0,14.0,-1.0,0.20000000000000284,3.6,-1.0,7.0,0.3200000000000003,3.1000000000000014,0.23999999999999974,7.0,-228.0,-16.0,-0.09999999999999963,7.0,-7.0,-13.0,-18.0,-20.0,-459.0,6.0,-4.0,-0.6999999999999993,-19.0,-8.0,231.0,-4.0,0.5999999999999996,3.0,14.0,145.0,14.0,2.0,0.6999999999999957,-4.299999999999999,-1.7999999999999972,-3.0,-0.20000000000000015,-1.8000000000000045,0.049999999999999815
9,907,newengland,miami,33,20,13,NewEngland,-3.5,47.5,1,1,80.0,247.0,33.0,0.09999999999999963,-10.0,-7.0,0.0,-2.0,14.0,392.0,7.0,-3.0,0.7000000000000002,2.0,39.0,-145.0,1.0,-0.8000000000000003,-3.0,39.0,445.0,1.0,0.0,7.699999999999997,-3.3,-0.5,-3.0,0.17999999999999972,1.3999999999999986,0.4099999999999999,-60.0,12.0,4.0,0.0,-10.0,-2.0,20.0,4.0,37.0,280.0,-3.0,2.0,0.0,2.0,-34.0,-268.0,-7.0,-0.2999999999999998,-11.0,-13.0,-168.0,1.0,2.0,-4.300000000000004,-0.10000000000000142,-4.0,1.0,0.0,-0.10000000000000142,-0.3600000000000001
