,date,home_team,visitor_team,home_points,visitor_points,home_margin_of_victory,favorite,spread,total,cover,over,team_points,team_total_yards,team_plays_offense,team_yds_per_play_offense,team_turnovers,team_fumbles_lost,team_first_down,team_pass_cmp,team_pass_att,team_pass_yds,team_pass_td,team_pass_int,team_pass_net_yds_per_att,team_pass_fd,team_rush_att,team_rush_yds,team_rush_td,team_rush_yds_per_att,team_rush_fd,team_penalties,team_penalties_yds,team_pen_fd,team_drives,team_score_pct,team_turnover_pct,team_start_avg,team_time_avg,team_plays_per_drive,team_yds_per_drive,team_points_avg,opp_points,opp_total_yards,opp_plays_offense,opp_yds_per_play_offense,opp_turnovers,opp_fumbles_lost,opp_first_down,opp_pass_cmp,opp_pass_att,opp_pass_yds,opp_pass_td,opp_pass_int,opp_pass_net_yds_per_att,opp_pass_fd,opp_rush_att,opp_rush_yds,opp_rush_td,opp_rush_yds_per_att,opp_rush_fd,opp_penalties,opp_penalties_yds,opp_pen_fd,opp_drives,opp_score_pct,opp_turnover_pct,opp_start_avg,opp_time_avg,opp_plays_per_drive,opp_yds_per_drive,opp_points_avg
0,910,tennessee,pittsburgh,13,10,3,Pittsburgh,6,36,1,0,-14.0,-318.0,-24.0,-0.20000000000000015,6.0,5.0,-43.0,-80.0,-60.0,-1117.0,-12.0,1.0,-0.8999999999999995,-56.0,71.0,799.0,9.0,1.0,19.0,13.0,52.0,-6.0,4.0,-2.299999999999997,2.4000000000000004,-2.3999999999999986,-25.0,-0.2400000000000002,-2.5,-0.15999999999999992,78.0,965.0,71.0,0.5,6.0,-3.0,49.0,85.0,56.0,692.0,9.0,8.0,0.7000000000000002,24.0,30.0,273.0,9.0,0.3999999999999999,19.0,-8.0,-179.0,-6.0,12.0,7.599999999999998,1.299999999999999,3.5999999999999983,8.0,0.0,3.4000000000000017,0.5700000000000001
1,913,jacksonville,indianapolis,14,12,2,Indianapolis,6,45,1,0,-126.0,-424.0,30.0,-0.6000000000000005,-1.0,8.0,-39.0,-87.0,-82.0,-1159.0,-19.0,-9.0,-1.4000000000000004,-71.0,81.0,735.0,3.0,1.0,45.0,-4.0,-4.0,-13.0,2.0,-8.399999999999999,-0.6999999999999993,0.5,13.0,0.15000000000000036,-2.799999999999997,-0.6300000000000001,73.0,210.0,-102.0,0.7000000000000002,-1.0,0.0,-13.0,-27.0,-73.0,371.0,9.0,-1.0,1.7000000000000002,-12.0,-9.0,-161.0,2.0,-0.20000000000000015,-6.0,-28.0,-391.0,-13.0,-11.0,5.100000000000001,0.3000000000000007,0.4000000000000021,-1.0,-0.2999999999999998,3.3000000000000007,0.4600000000000002
2,913,kansascity,baltimore,38,24,14,Baltimore,13,36.5,1,1,-97.0,-768.0,5.0,-0.7000000000000002,5.0,1.0,-64.0,-25.0,26.0,-497.0,-3.0,4.0,-1.2999999999999998,-48.0,-30.0,-271.0,-14.0,-0.2999999999999998,-24.0,-31.0,-427.0,8.0,19.0,-9.8,1.5,-3.3000000000000007,-22.0,-0.5099999999999998,-7.0,-0.72,163.0,1403.0,71.0,0.8999999999999995,5.0,3.0,38.0,-4.0,-15.0,391.0,8.0,-7.0,1.0,14.0,96.0,1012.0,10.0,1.3000000000000005,40.0,18.0,80.0,8.0,15.0,9.499999999999996,-3.299999999999999,3.8000000000000007,-3.0,0.0,5.0,0.5999999999999999
3,913,denver,cincinnati,7,12,-5,Cincinnati,5,41,1,0,21.0,517.0,21.0,0.39999999999999947,-2.0,-2.0,11.0,55.0,81.0,737.0,0.0,0.0,0.39999999999999947,27.0,-65.0,-220.0,0.0,0.10000000000000052,-14.0,-21.0,-63.0,-2.0,12.0,1.8000000000000007,-1.4000000000000004,-0.6999999999999993,-23.0,-0.21999999999999972,1.099999999999998,0.010000000000000007,33.0,218.0,27.0,0.09999999999999963,-2.0,7.0,14.0,-20.0,-37.0,-268.0,0.0,-2.0,-0.1999999999999993,2.0,59.0,486.0,-1.0,0.6000000000000001,4.0,-21.0,-41.0,-2.0,0.0,2.799999999999997,2.1999999999999997,-3.799999999999997,8.0,0.09999999999999963,1.1999999999999993,0.06000000000000005
4,913,nyjets,houston,7,24,-17,Houston,4.5,45,0,0,-40.0,-993.0,-13.0,-0.9000000000000004,2.0,-2.0,-60.0,-189.0,-200.0,-2274.0,-17.0,4.0,-1.9000000000000004,-100.0,182.0,1281.0,8.0,1.0,39.0,-7.0,-156.0,1.0,11.0,-1.900000000000002,0.1999999999999993,2.1999999999999997,-8.0,-0.3700000000000001,-6.899999999999999,-0.2899999999999998,-97.0,-1161.0,-21.0,-1.0999999999999996,2.0,1.0,-63.0,-85.0,-47.0,-1028.0,-11.0,3.0,-1.4000000000000004,-47.0,24.0,-133.0,-6.0,-0.5,-4.0,-5.0,-48.0,1.0,5.0,-10.5,1.200000000000001,1.6999999999999993,-1.0,-0.2999999999999998,-6.899999999999999,-0.69
5,913,minnesota,cleveland,20,34,-14,Minnesota,-4.5,40,0,1,225.0,1911.0,83.0,1.5,-13.0,-2.0,106.0,158.0,110.0,2080.0,23.0,-11.0,2.6999999999999997,102.0,-31.0,-169.0,9.0,-0.10000000000000052,-3.0,24.0,79.0,7.0,-1.0,18.7,-7.399999999999999,2.0,21.0,0.4900000000000002,10.300000000000004,1.2500000000000002,-63.0,-1341.0,-132.0,-0.5999999999999996,-13.0,4.0,-65.0,28.0,9.0,-421.0,4.0,1.0,-0.9000000000000004,-6.0,-149.0,-920.0,-10.0,-0.6999999999999997,-57.0,8.0,90.0,7.0,2.0,-7.800000000000002,3.1,-0.9000000000000021,-25.0,-0.9000000000000004,-7.600000000000001,-0.3699999999999999
6,913,detroit,neworleans,45,27,18,NewOrleans,14,50,1,1,-248.0,-1677.0,5.0,-1.7000000000000002,13.0,-7.0,-67.0,-62.0,41.0,-1187.0,-18.0,20.0,-2.7,-47.0,-59.0,-490.0,-12.0,-0.5,-33.0,9.0,-19.0,13.0,9.0,-17.900000000000006,6.600000000000001,-3.6999999999999993,-21.0,-0.2400000000000002,-10.299999999999997,-1.21,153.0,550.0,-15.0,0.5999999999999996,13.0,1.0,22.0,41.0,-29.0,480.0,20.0,-17.0,1.2000000000000002,38.0,23.0,70.0,-1.0,-0.09999999999999963,-16.0,27.0,227.0,13.0,-2.0,12.4,-7.6,7.299999999999998,10.0,0.0,3.1000000000000014,0.78
7,913,dallas,tampabay,21,34,-13,Dallas,-5.0,40,0,1,117.0,1790.0,59.0,1.5,-15.0,5.0,89.0,68.0,26.0,1314.0,8.0,-20.0,2.0,55.0,32.0,476.0,9.0,0.7999999999999998,30.0,22.0,196.0,4.0,-15.0,13.4,-8.0,-2.799999999999997,31.0,0.7800000000000002,12.1,0.8199999999999998,-150.0,-795.0,-60.0,-0.39999999999999947,-15.0,0.0,-38.0,43.0,90.0,288.0,-9.0,-8.0,-0.5999999999999996,15.0,-164.0,-1083.0,-9.0,-0.7999999999999998,-55.0,13.0,37.0,4.0,-9.0,-12.499999999999995,-2.6,-5.0,-11.0,0.0,-2.8000000000000007,-0.7299999999999998
8,913,philadelphia,carolina,10,38,-28,Philadelphia,-2.5,43.5,0,1,114.0,429.0,-48.0,0.7000000000000002,-8.0,-1.0,1.0,71.0,88.0,1290.0,11.0,-7.0,1.3000000000000007,30.0,-141.0,-861.0,-4.0,-0.5,-36.0,27.0,253.0,7.0,-1.0,9.0,-4.6,2.400000000000002,-9.0,-0.1800000000000006,2.400000000000002,0.4099999999999999,29.0,84.0,61.0,-0.20000000000000015,-8.0,-2.0,5.0,49.0,85.0,406.0,13.0,3.0,-0.2999999999999998,24.0,-37.0,-322.0,-4.0,-0.3000000000000007,-28.0,22.0,157.0,7.0,16.0,3.3999999999999986,-2.0,0.6999999999999993,-3.0,-0.09999999999999963,-1.8999999999999984,0.23
9,913,miami,atlanta,19,7,12,Atlanta,4,44.5,1,0,-3.0,-46.0,40.0,-0.20000000000000015,4.0,2.0,3.0,-1.0,-25.0,-401.0,-11.0,2.0,-0.5,-4.0,58.0,355.0,7.0,0.20000000000000015,24.0,0.0,-24.0,-17.0,11.0,-1.0,2.0,-2.200000000000003,1.0,-0.16999999999999993,-2.400000000000002,-0.16999999999999993,65.0,7.0,-29.0,0.20000000000000015,4.0,-7.0,-6.0,-54.0,-47.0,-117.0,-2.0,0.0,0.09999999999999963,-13.0,2.0,124.0,6.0,0.20000000000000015,-1.0,-37.0,-303.0,-17.0,15.0,6.5,-3.899999999999999,2.8000000000000007,-24.0,-0.5999999999999996,-2.6000000000000014,0.22
